y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
36,67,36,7,NY,Broome County,127,187,6542
36,67,36,47,NY,Kings County,126,194,14316
36,67,36,81,NY,Queens County,118,199,6151
36,67,36,109,NY,Tompkins County,108,154,6394
36,67,36,61,NY,New York County,97,144,10339
36,67,36,5,NY,Bronx County,81,129,3513
36,67,36,1,NY,Albany County,76,114,4698
36,67,36,103,NY,Suffolk County,71,97,3807
36,67,36,119,NY,Westchester County,58,97,5679
36,67,36,89,NY,St. Lawrence County,51,72,3748
36,67,6,37,CA,Los Angeles County,50,68,3189
36,67,25,17,MA,Middlesex County,50,61,3979
36,67,36,69,NY,Ontario County,47,79,3316
36,67,4,13,AZ,Maricopa County,46,67,2368
36,67,36,59,NY,Nassau County,45,65,2302
36,67,36,43,NY,Herkimer County,42,62,3207
36,67,36,91,NY,Saratoga County,41,57,2978
36,67,9,110,CT,Capitol Planning Region,40,52,2980
36,67,12,103,FL,Pinellas County,40,58,2388
36,67,36,71,NY,Orange County,39,64,2026
36,67,36,15,NY,Chemung County,38,51,2121
36,67,37,119,NC,Mecklenburg County,37,62,2567
36,67,6,73,CA,San Diego County,36,54,1820
36,67,17,31,IL,Cook County,36,47,1884
36,67,12,95,FL,Orange County,35,50,1259
36,67,36,17,NY,Chenango County,33,51,2630
36,67,25,25,MA,Suffolk County,32,47,2637
36,67,36,117,NY,Wayne County,32,52,1725
36,67,32,3,NV,Clark County,31,51,1712
36,67,53,33,WA,King County,31,43,2477
36,67,42,101,PA,Philadelphia County,28,44,2954
36,67,36,77,NY,Otsego County,26,40,1628
36,67,37,183,NC,Wake County,26,43,2064
36,67,12,11,FL,Broward County,25,35,1220
36,67,12,99,FL,Palm Beach County,25,35,1250
36,67,34,17,NJ,Hudson County,25,33,2414
36,67,12,57,FL,Hillsborough County,24,35,983
36,67,13,121,GA,Fulton County,24,40,1529
36,67,39,49,OH,Franklin County,24,42,2331
36,67,8,31,CO,Denver County,23,37,2085
36,67,36,99,NY,Seneca County,23,39,1080
36,67,42,3,PA,Allegheny County,23,30,1494
36,67,12,86,FL,Miami-Dade County,22,44,1487
36,67,36,63,NY,Niagara County,22,35,1184
36,67,11,1,DC,District of Columbia,21,29,2839
36,67,12,31,FL,Duval County,21,41,899
36,67,24,510,MD,Baltimore city,21,32,903
36,67,36,85,NY,Richmond County,21,29,930
36,67,36,101,NY,Steuben County,21,24,1034
36,67,12,9,FL,Brevard County,20,33,1947
36,67,12,71,FL,Lee County,20,34,2418
36,67,24,31,MD,Montgomery County,20,33,1423
36,67,36,49,NY,Lewis County,20,33,948
36,67,36,107,NY,Tioga County,20,23,1005
36,67,48,201,TX,Harris County,20,32,1165
36,67,51,59,VA,Fairfax County,20,34,1465
36,69,36,55,NY,Monroe County,966,1560,86407
36,69,36,117,NY,Wayne County,348,618,17361
36,69,36,123,NY,Yates County,149,252,9261
36,69,36,99,NY,Seneca County,148,244,6985
36,69,36,51,NY,Livingston County,102,176,6340
36,69,36,29,NY,Erie County,74,118,5402
36,69,36,101,NY,Steuben County,66,104,4323
36,69,36,67,NY,Onondaga County,56,88,4059
36,69,36,11,NY,Cayuga County,30,48,1459
36,69,36,109,NY,Tompkins County,25,30,1898
36,71,36,5,NY,Bronx County,1099,2196,77442
36,71,36,87,NY,Rockland County,752,1469,65155
36,71,36,47,NY,Kings County,673,1667,64255
36,71,36,81,NY,Queens County,593,1053,51223
36,71,36,111,NY,Ulster County,585,959,34998
36,71,36,119,NY,Westchester County,548,989,35559
36,71,36,27,NY,Dutchess County,503,828,31605
36,71,36,61,NY,New York County,454,822,67389
36,71,36,105,NY,Sullivan County,357,679,20015
36,71,34,3,NJ,Bergen County,169,292,17548
36,71,36,103,NY,Suffolk County,134,222,10016
36,71,36,59,NY,Nassau County,133,251,12873
36,71,34,31,NJ,Passaic County,98,174,7397
36,71,34,37,NJ,Sussex County,87,131,5185
36,71,42,103,PA,Pike County,87,144,4947
36,71,34,17,NJ,Hudson County,82,138,7541
36,71,36,85,NY,Richmond County,73,148,6922
36,71,36,79,NY,Putnam County,62,117,4469
36,71,36,1,NY,Albany County,59,84,2199
36,71,34,13,NJ,Essex County,46,69,3437
36,71,6,37,CA,Los Angeles County,45,65,3067
36,71,34,27,NJ,Morris County,45,77,4229
36,71,9,190,CT,Western Connecticut Planning Regi,43,73,3448
36,71,6,73,CA,San Diego County,37,53,2743
36,71,8,41,CO,El Paso County,33,80,2161
36,71,12,99,FL,Palm Beach County,33,58,2091
36,71,36,29,NY,Erie County,31,45,1981
36,71,34,23,NJ,Middlesex County,29,46,2832
36,71,34,39,NJ,Union County,29,47,2076
36,71,48,29,TX,Bexar County,29,49,1547
36,71,36,55,NY,Monroe County,28,43,1146
36,71,25,17,MA,Middlesex County,25,41,1891
36,71,32,3,NV,Clark County,25,38,1178
36,71,4,13,AZ,Maricopa County,24,36,1258
36,71,12,11,FL,Broward County,23,33,1149
36,71,34,35,NJ,Somerset County,22,42,2017
36,71,36,39,NY,Greene County,22,28,1635
36,71,42,101,PA,Philadelphia County,22,30,1353
36,71,48,201,TX,Harris County,22,42,3213
36,71,9,110,CT,Capitol Planning Region,21,33,1540
36,71,12,57,FL,Hillsborough County,21,30,1096
36,71,12,86,FL,Miami-Dade County,21,28,1444
36,71,36,7,NY,Broome County,21,33,1478
36,71,53,33,WA,King County,21,37,2727
36,71,15,3,HI,Honolulu County,20,43,1555
36,71,51,59,VA,Fairfax County,20,39,1820
36,73,36,55,NY,Monroe County,291,438,12875
36,73,36,63,NY,Niagara County,119,172,5258
36,73,36,29,NY,Erie County,85,134,4332
36,73,36,37,NY,Genesee County,66,120,2629
36,75,36,67,NY,Onondaga County,933,1549,48493
36,75,36,11,NY,Cayuga County,99,184,4199
36,75,36,45,NY,Jefferson County,88,148,4296
36,75,36,65,NY,Oneida County,82,149,4902
36,75,36,55,NY,Monroe County,49,67,2767
36,75,36,53,NY,Madison County,43,92,1929
36,75,36,117,NY,Wayne County,37,60,1782
36,75,36,103,NY,Suffolk County,21,32,958
36,77,36,25,NY,Delaware County,203,340,9233
36,77,36,17,NY,Chenango County,122,210,4912
36,77,36,43,NY,Herkimer County,67,140,3444
36,77,36,95,NY,Schoharie County,51,82,2567
36,77,36,103,NY,Suffolk County,43,57,2046
36,77,36,81,NY,Queens County,31,56,2907
36,77,36,7,NY,Broome County,29,37,1199
36,77,36,47,NY,Kings County,29,39,3625
36,77,36,59,NY,Nassau County,28,51,3074
36,77,36,61,NY,New York County,28,40,3467
36,77,36,1,NY,Albany County,26,39,1748
36,77,36,65,NY,Oneida County,26,51,1355
36,77,36,119,NY,Westchester County,24,40,1708
36,77,36,67,NY,Onondaga County,23,32,1223
36,77,36,57,NY,Montgomery County,20,35,830
36,79,36,119,NY,Westchester County,1235,2315,120815
36,79,36,5,NY,Bronx County,324,603,26354
36,79,36,27,NY,Dutchess County,260,411,20458
36,79,9,190,CT,Western Connecticut Planning Regi,137,229,13277
36,79,36,81,NY,Queens County,137,235,14624
36,79,36,61,NY,New York County,136,215,35211
36,79,36,47,NY,Kings County,109,194,28470
36,79,36,71,NY,Orange County,50,89,4617
36,79,36,59,NY,Nassau County,41,63,3637
36,79,36,103,NY,Suffolk County,33,53,2847
36,79,36,87,NY,Rockland County,30,55,4126
36,79,36,111,NY,Ulster County,26,43,2055
36,81,36,47,NY,Kings County,12375,19316,762852
36,81,36,61,NY,New York County,6518,8750,659528
36,81,36,59,NY,Nassau County,4681,7386,330365
36,81,36,5,NY,Bronx County,2780,4564,132116
36,81,36,103,NY,Suffolk County,1814,2685,131418
36,81,36,119,NY,Westchester County,799,1144,65363
36,81,34,17,NJ,Hudson County,786,1082,65921
36,81,6,37,CA,Los Angeles County,550,704,45995
36,81,34,3,NJ,Bergen County,530,781,41613
36,81,36,85,NY,Richmond County,461,715,27746
36,81,34,13,NJ,Essex County,352,560,19487
36,81,42,101,PA,Philadelphia County,307,435,21494
36,81,34,23,NJ,Middlesex County,305,444,20500
36,81,17,31,IL,Cook County,275,330,25688
36,81,25,17,MA,Middlesex County,265,328,23148
36,81,9,190,CT,Western Connecticut Planning Regi,263,367,23298
36,81,12,11,FL,Broward County,250,375,12840
36,81,36,71,NY,Orange County,248,352,14785
36,81,12,86,FL,Miami-Dade County,238,349,14019
36,81,25,25,MA,Suffolk County,236,279,20103
36,81,53,33,WA,King County,225,273,28968
36,81,34,39,NJ,Union County,191,285,10613
36,81,12,99,FL,Palm Beach County,185,261,15487
36,81,36,29,NY,Erie County,167,267,8103
36,81,48,201,TX,Harris County,166,264,12305
36,81,12,95,FL,Orange County,163,255,6020
36,81,6,75,CA,San Francisco County,156,179,30525
36,81,36,87,NY,Rockland County,154,204,11118
36,81,34,31,NJ,Passaic County,146,219,8012
36,81,9,110,CT,Capitol Planning Region,144,199,9245
36,81,6,85,CA,Santa Clara County,142,180,25209
36,81,9,170,CT,South Central Connecticut Plannin,140,193,9743
36,81,6,1,CA,Alameda County,139,184,17141
36,81,6,73,CA,San Diego County,136,173,8327
36,81,11,1,DC,District of Columbia,126,136,12308
36,81,36,27,NY,Dutchess County,124,175,9708
36,81,51,59,VA,Fairfax County,122,162,10221
36,81,36,1,NY,Albany County,114,156,4701
36,81,6,59,CA,Orange County,113,143,7696
36,81,9,120,CT,Greater Bridgeport Planning Regio,113,162,6456
36,81,24,31,MD,Montgomery County,112,154,8051
36,81,13,121,GA,Fulton County,111,147,7509
36,81,37,119,NC,Mecklenburg County,108,145,6725
36,81,4,13,AZ,Maricopa County,105,141,5885
36,81,42,89,PA,Monroe County,105,173,5831
36,81,34,25,NJ,Monmouth County,104,155,7885
36,81,34,27,NJ,Morris County,100,128,6518
36,81,12,57,FL,Hillsborough County,99,140,4233
36,81,32,3,NV,Clark County,96,133,5680
36,81,13,135,GA,Gwinnett County,94,170,4221
36,81,36,67,NY,Onondaga County,92,128,5662
36,81,37,183,NC,Wake County,88,128,5151
36,81,36,55,NY,Monroe County,87,116,6260
36,81,12,97,FL,Osceola County,83,140,3525
36,81,36,7,NY,Broome County,83,113,3173
36,81,24,510,MD,Baltimore city,82,99,5196
36,81,42,91,PA,Montgomery County,82,112,6407
36,81,48,453,TX,Travis County,81,104,6602
36,81,25,21,MA,Norfolk County,79,94,4735
36,81,24,33,MD,Prince George's County,77,112,2822
36,81,27,53,MN,Hennepin County,77,106,4412
36,81,39,49,OH,Franklin County,76,87,4392
36,81,42,3,PA,Allegheny County,76,87,5312
36,81,34,35,NJ,Somerset County,75,95,8461
36,81,36,111,NY,Ulster County,74,100,4405
36,81,48,113,TX,Dallas County,74,99,5101
36,81,9,140,CT,Naugatuck Valley Planning Region,73,123,3305
36,81,36,93,NY,Schenectady County,70,98,3270
36,81,24,5,MD,Baltimore County,68,114,2841
36,81,36,105,NY,Sullivan County,68,110,4075
36,81,6,81,CA,San Mateo County,67,80,13206
36,81,34,21,NJ,Mercer County,66,100,4536
36,81,44,7,RI,Providence County,66,86,3833
36,81,34,29,NJ,Ocean County,64,121,3326
36,81,10,3,DE,New Castle County,62,79,3761
36,81,48,439,TX,Tarrant County,61,85,3395
36,81,51,13,VA,Arlington County,60,65,5857
36,81,15,3,HI,Honolulu County,59,88,3200
36,81,36,79,NY,Putnam County,59,75,5108
36,81,42,77,PA,Lehigh County,59,100,2210
36,81,34,5,NJ,Burlington County,58,93,3304
36,81,47,37,TN,Davidson County,57,78,3207
36,81,13,89,GA,DeKalb County,56,75,2471
36,81,9,180,CT,Southeastern Connecticut Planning,54,84,3294
36,81,34,7,NJ,Camden County,54,91,3350
36,81,42,95,PA,Northampton County,53,82,3086
36,81,6,65,CA,Riverside County,52,63,2745
36,81,26,125,MI,Oakland County,50,61,3747
36,81,48,85,TX,Collin County,50,73,3477
36,81,6,13,CA,Contra Costa County,49,56,5567
36,81,48,29,TX,Bexar County,49,64,2813
36,81,8,31,CO,Denver County,48,55,4005
36,81,25,27,MA,Worcester County,48,59,2403
36,81,39,35,OH,Cuyahoga County,48,60,2650
36,81,41,51,OR,Multnomah County,48,57,3046
36,81,25,9,MA,Essex County,47,51,2282
36,81,36,109,NY,Tompkins County,47,58,3677
36,81,37,63,NC,Durham County,47,51,3204
36,81,12,117,FL,Seminole County,46,67,1763
36,81,12,103,FL,Pinellas County,45,68,2639
36,81,42,79,PA,Luzerne County,45,97,1634
36,81,51,153,VA,Prince William County,45,83,2537
36,81,6,67,CA,Sacramento County,44,53,2110
36,81,12,31,FL,Duval County,44,69,2063
36,81,12,105,FL,Polk County,44,76,1588
36,81,26,161,MI,Washtenaw County,43,49,2626
36,81,12,71,FL,Lee County,42,65,1853
36,81,18,97,IN,Marion County,42,53,1805
36,81,24,27,MD,Howard County,42,51,2283
36,81,13,67,GA,Cobb County,41,62,2252
36,81,34,1,NJ,Atlantic County,41,58,3325
36,81,42,17,PA,Bucks County,41,57,2527
36,81,9,130,CT,Lower Connecticut River Valley Pl,39,47,2283
36,81,42,45,PA,Delaware County,38,59,2870
36,81,42,11,PA,Berks County,36,58,1378
36,81,26,163,MI,Wayne County,34,41,1763
36,81,36,83,NY,Rensselaer County,34,41,1920
36,81,48,121,TX,Denton County,34,38,1305
36,81,49,35,UT,Salt Lake County,34,44,2518
36,81,6,19,CA,Fresno County,33,36,1562
36,81,12,101,FL,Pasco County,33,49,1712
36,81,36,65,NY,Oneida County,33,51,1095
36,81,42,69,PA,Lackawanna County,33,56,1882
36,81,48,157,TX,Fort Bend County,33,52,1895
36,81,55,25,WI,Dane County,33,42,2053
36,81,24,3,MD,Anne Arundel County,32,48,2030
36,81,36,91,NY,Saratoga County,32,42,2740
36,81,42,103,PA,Pike County,32,51,2243
36,81,25,13,MA,Hampden County,31,44,1280
36,81,33,11,NH,Hillsborough County,31,37,1657
36,81,51,510,VA,Alexandria city,31,51,2025
36,81,51,810,VA,Virginia Beach city,31,51,963
36,81,37,81,NC,Guilford County,29,45,1464
36,81,6,71,CA,San Bernardino County,28,34,1867
36,81,39,61,OH,Hamilton County,28,41,1897
36,81,25,15,MA,Hampshire County,27,37,2067
36,81,42,29,PA,Chester County,27,36,1599
36,81,50,7,VT,Chittenden County,27,33,1176
36,81,51,87,VA,Henrico County,27,38,1826
36,81,12,9,FL,Brevard County,26,38,925
36,81,12,115,FL,Sarasota County,26,34,1345
36,81,45,45,SC,Greenville County,26,41,918
36,81,34,15,NJ,Gloucester County,25,28,1096
36,81,37,51,NC,Cumberland County,25,46,942
36,81,51,107,VA,Loudoun County,25,38,1682
36,81,9,160,CT,Northwest Hills Planning Region,24,33,1704
36,81,12,21,FL,Collier County,24,36,1382
36,81,12,111,FL,St. Lucie County,24,34,949
36,81,36,39,NY,Greene County,24,33,2720
36,81,42,43,PA,Dauphin County,24,40,776
36,81,12,127,FL,Volusia County,23,40,774
36,81,25,1,MA,Barnstable County,23,27,1764
36,81,25,5,MA,Bristol County,23,31,940
36,81,37,133,NC,Onslow County,23,37,880
36,81,8,5,CO,Arapahoe County,22,38,1052
36,81,12,83,FL,Marion County,22,37,737
36,81,25,23,MA,Plymouth County,22,31,1191
36,81,29,189,MO,St. Louis County,22,27,1526
36,81,51,710,VA,Norfolk city,22,31,866
36,81,4,19,AZ,Pima County,21,28,729
36,81,12,1,FL,Alachua County,21,32,727
36,81,12,69,FL,Lake County,21,29,649
36,81,17,19,IL,Champaign County,21,23,1209
36,81,47,157,TN,Shelby County,21,32,786
36,81,13,63,GA,Clayton County,20,32,648
36,81,17,97,IL,Lake County,20,28,1379
36,81,20,91,KS,Johnson County,20,26,1545
36,81,29,510,MO,St. Louis city,20,22,2007
36,81,34,19,NJ,Hunterdon County,20,33,1717
36,81,36,21,NY,Columbia County,20,32,1804
36,81,48,141,TX,El Paso County,20,27,615
36,81,51,760,VA,Richmond city,20,32,1181
36,83,36,1,NY,Albany County,1721,2622,97354
36,83,36,91,NY,Saratoga County,474,698,26703
36,83,36,93,NY,Schenectady County,304,478,20887
36,83,36,21,NY,Columbia County,206,331,13698
36,83,36,115,NY,Washington County,87,141,3992
36,83,36,39,NY,Greene County,70,101,3599
36,83,36,47,NY,Kings County,60,89,3726
36,83,36,81,NY,Queens County,59,95,3194
36,83,36,111,NY,Ulster County,57,82,2736
36,83,36,27,NY,Dutchess County,51,74,3723
36,83,36,61,NY,New York County,47,60,3477
36,83,25,3,MA,Berkshire County,46,66,3483
36,83,50,3,VT,Bennington County,45,84,1817
36,83,36,5,NY,Bronx County,44,65,1933
36,83,36,119,NY,Westchester County,38,56,3314
36,83,36,103,NY,Suffolk County,35,43,1863
36,83,36,113,NY,Warren County,31,49,1901
36,83,36,65,NY,Oneida County,30,34,1694
36,83,36,71,NY,Orange County,28,35,1509
36,83,25,17,MA,Middlesex County,27,32,1945
36,83,36,59,NY,Nassau County,27,40,1377
36,83,36,55,NY,Monroe County,26,31,1441
36,83,36,57,NY,Montgomery County,26,35,1206
36,83,36,35,NY,Fulton County,24,44,1127
36,83,36,67,NY,Onondaga County,21,28,1737
36,83,36,77,NY,Otsego County,20,30,706
36,85,36,47,NY,Kings County,5163,10961,304146
36,85,36,81,NY,Queens County,700,1288,40542
36,85,36,61,NY,New York County,546,916,40264
36,85,36,5,NY,Bronx County,274,500,11494
36,85,34,23,NJ,Middlesex County,222,372,16358
36,85,34,25,NJ,Monmouth County,175,305,13037
36,85,34,17,NJ,Hudson County,170,261,13383
36,85,36,59,NY,Nassau County,108,163,7782
36,85,34,29,NJ,Ocean County,82,135,5348
36,85,36,103,NY,Suffolk County,81,132,5162
36,85,34,39,NJ,Union County,80,129,5081
36,85,34,13,NJ,Essex County,72,111,4151
36,85,36,119,NY,Westchester County,62,89,3666
36,85,12,11,FL,Broward County,50,78,3194
36,85,34,3,NJ,Bergen County,47,91,3705
36,85,12,99,FL,Palm Beach County,44,68,3590
36,85,42,101,PA,Philadelphia County,38,47,1765
36,85,6,37,CA,Los Angeles County,33,60,1980
36,85,36,71,NY,Orange County,33,54,1849
36,85,12,86,FL,Miami-Dade County,28,44,1439
36,85,34,35,NJ,Somerset County,25,36,1549
36,85,36,1,NY,Albany County,23,35,985
36,85,42,89,PA,Monroe County,23,33,1432
36,85,4,13,AZ,Maricopa County,21,42,1042
36,85,34,31,NJ,Passaic County,20,28,975
36,85,53,33,WA,King County,20,31,1588
36,87,36,5,NY,Bronx County,634,1227,58320
36,87,36,47,NY,Kings County,631,1775,60008
36,87,36,119,NY,Westchester County,601,1101,58987
36,87,34,3,NJ,Bergen County,369,637,47822
36,87,36,71,NY,Orange County,366,673,27114
36,87,36,81,NY,Queens County,338,719,35013
36,87,36,61,NY,New York County,324,542,50823
36,87,34,17,NJ,Hudson County,91,133,11853
36,87,36,59,NY,Nassau County,85,167,8681
36,87,34,31,NJ,Passaic County,72,127,5577
36,87,34,29,NJ,Ocean County,66,200,5092
36,87,36,103,NY,Suffolk County,63,100,6957
36,87,34,13,NJ,Essex County,55,86,3656
36,87,36,27,NY,Dutchess County,50,73,3233
36,87,12,99,FL,Palm Beach County,47,78,4914
36,87,9,190,CT,Western Connecticut Planning Regi,46,70,4924
36,87,36,105,NY,Sullivan County,44,163,2269
36,87,6,37,CA,Los Angeles County,39,59,2235
36,87,34,23,NJ,Middlesex County,33,52,2210
36,87,36,111,NY,Ulster County,33,65,1455
36,87,36,85,NY,Richmond County,32,57,2714
36,87,12,11,FL,Broward County,30,42,1454
36,87,12,86,FL,Miami-Dade County,22,44,2327
36,87,42,101,PA,Philadelphia County,22,34,1844
36,87,34,39,NJ,Union County,21,34,1692
36,87,25,17,MA,Middlesex County,20,30,1658
36,87,36,79,NY,Putnam County,20,37,1806
36,89,36,33,NY,Franklin County,154,275,6515
36,89,36,45,NY,Jefferson County,134,244,5065
36,89,36,67,NY,Onondaga County,50,79,5929
36,89,36,49,NY,Lewis County,29,52,1915
36,89,36,31,NY,Essex County,26,38,769
36,89,36,55,NY,Monroe County,25,32,1947
36,89,36,65,NY,Oneida County,22,28,936
36,89,36,19,NY,Clinton County,21,33,644
36,89,36,29,NY,Erie County,20,31,1206
36,91,36,1,NY,Albany County,1159,1786,97090
36,91,36,93,NY,Schenectady County,707,1141,53919
36,91,36,83,NY,Rensselaer County,627,967,42756
36,91,36,113,NY,Warren County,517,812,64013
36,91,36,115,NY,Washington County,383,615,17456
36,91,36,35,NY,Fulton County,145,248,7929
36,91,36,103,NY,Suffolk County,102,177,11549
36,91,36,57,NY,Montgomery County,97,163,5694
36,91,36,61,NY,New York County,93,131,25449
36,91,36,59,NY,Nassau County,92,177,9247
36,91,36,47,NY,Kings County,77,120,7184
36,91,36,119,NY,Westchester County,76,138,12578
36,91,36,67,NY,Onondaga County,69,89,5765
36,91,36,27,NY,Dutchess County,67,106,6556
36,91,36,81,NY,Queens County,62,105,5254
36,91,25,17,MA,Middlesex County,61,88,7518
36,91,36,55,NY,Monroe County,47,66,3041
36,91,36,71,NY,Orange County,46,82,5263
36,91,36,21,NY,Columbia County,44,77,2721
36,91,36,111,NY,Ulster County,38,61,2227
36,91,36,29,NY,Erie County,37,61,6236
36,91,36,65,NY,Oneida County,35,42,2745
36,91,6,37,CA,Los Angeles County,32,50,4479
36,91,36,31,NY,Essex County,32,50,2633
36,91,34,17,NJ,Hudson County,30,58,5328
36,91,36,39,NY,Greene County,30,46,1966
36,91,25,25,MA,Suffolk County,29,38,3636
36,91,36,77,NY,Otsego County,29,44,4033
36,91,25,3,MA,Berkshire County,28,39,1858
36,91,36,19,NY,Clinton County,28,48,1822
36,91,4,13,AZ,Maricopa County,27,39,1664
36,91,9,110,CT,Capitol Planning Region,27,40,2804
36,91,12,99,FL,Palm Beach County,27,42,1615
36,91,36,95,NY,Schoharie County,27,36,1860
36,91,50,7,VT,Chittenden County,27,39,2220
36,91,6,73,CA,San Diego County,23,52,2163
36,91,12,103,FL,Pinellas County,23,30,1801
36,91,9,190,CT,Western Connecticut Planning Regi,22,42,14824
36,91,17,31,IL,Cook County,22,44,2920
36,91,36,87,NY,Rockland County,22,36,4207
36,91,36,89,NY,St. Lawrence County,22,29,925
36,91,36,7,NY,Broome County,21,31,1796
36,91,12,11,FL,Broward County,20,29,1397
36,91,12,57,FL,Hillsborough County,20,33,1799
36,91,12,71,FL,Lee County,20,33,1165
36,91,12,115,FL,Sarasota County,20,36,2168
36,93,36,1,NY,Albany County,1196,1946,73876
36,93,36,91,NY,Saratoga County,622,932,40037
36,93,36,83,NY,Rensselaer County,328,516,18122
